,parameters,mean,std,2.5q,25q,50q,75q,97.5q,mc err
48,v_subj(Neutral).1058,0.47233670816726536,0.1472916187392776,0.20451131079812834,0.3713458851519452,0.46817710531070356,0.5677977267878255,0.7701228498475022,0.004224782581613647
49,v_subj(Neutral).1060,0.20239115850281025,0.12370165270827081,-0.028605375180211348,0.120726716971958,0.19572118397103044,0.27425135801920075,0.46576703373828665,0.0032056068459372484
50,v_subj(Neutral).1061,0.3819976271143353,0.19729599453503696,0.015228745405339694,0.24918763080199346,0.37170268531574807,0.5137543102539088,0.797957112827408,0.005150975732522168
51,v_subj(Neutral).1063,0.34653887219650004,0.140152474932888,0.09081548069111944,0.25092552025776427,0.33883238338400146,0.43131036219828883,0.6506533804176085,0.0035070227803686176
52,v_subj(Neutral).1065,-0.019649239224660726,0.12670392534223834,-0.26216423323888033,-0.10300952717279044,-0.02170476966567103,0.05937164274999235,0.23976431762803752,0.0022695543219551145
53,v_subj(Neutral).1066,0.5015164500970685,0.2245535086806925,0.07604441993800126,0.35485495018228524,0.49709824396506785,0.6464613979483514,0.9609644236309556,0.004505036189909084
54,v_subj(Neutral).1067,0.18237562466918622,0.12558518935956464,-0.03997307651479126,0.09827616823503402,0.17544335167099703,0.2546440630230147,0.46192974189224467,0.0033014224747663057
55,v_subj(Neutral).1069,0.6720076660103492,0.22578531886279826,0.2396334818912642,0.5205216692283036,0.6707341829778733,0.8188640465084001,1.1184351518288953,0.005574634385319825
56,v_subj(Neutral).1070,0.5106427594514186,0.18367195211699122,0.16862981425573223,0.38714255726297997,0.5079896749988434,0.6239049247904855,0.8794756406678865,0.004663339641265967
57,v_subj(Neutral).1071,0.4617956743932682,0.18235783804638198,0.10923936428956749,0.33715594272761007,0.46044926484714366,0.5829893964939856,0.8170042326095288,0.0037960121067880507
58,v_subj(Neutral).1072,0.24850475059241003,0.13168218925825562,0.018441485629714607,0.15786773295105094,0.23928537640824965,0.3279743102593872,0.5404077492063966,0.003730800603207142
59,v_subj(Neutral).1073,0.11231195949713545,0.11985744188142122,-0.11135752348266581,0.03165100634065329,0.10988605112726957,0.1895113071712915,0.3643044565755872,0.002783208266111866
60,v_subj(Neutral).1074,0.1056916202389116,0.1372977046182026,-0.1550331778933835,0.016021160967472636,0.10245814432808326,0.19378642694081594,0.3999168307769913,0.0032735103067106745
61,v_subj(Neutral).1076,0.36619405125403154,0.18756403451982118,0.016822743552440816,0.23733806209631436,0.3600054693894157,0.4867849396950775,0.7638273506719464,0.004244494230969884
62,v_subj(Neutral).1077,0.4394720983723079,0.16436994296067137,0.13067285499669568,0.32654979279741264,0.43555441270618234,0.5485323953256379,0.7757606351257219,0.0037062492154256175
63,v_subj(Neutral).1078,0.6384379983536884,0.14403021568982463,0.37070212841757055,0.5427562579202996,0.6344581447865425,0.7311833900308515,0.9334374132577871,0.003979092506827016
64,v_subj(Neutral).1079,0.5125101325384943,0.1459620149765374,0.25405637329671016,0.4098934577689891,0.5056200726287418,0.603427947420839,0.8293151988107852,0.004023845540017826
65,v_subj(Neutral).1080,0.19212836495998475,0.23356362375759804,-0.2524361433995383,0.031899249806238913,0.19440169030126953,0.341372388540915,0.6686529379462591,0.004996007291386903
66,v_subj(Neutral).1081,-0.007280214213882038,0.12306490980646569,-0.24833326572252257,-0.09055669450963011,-0.004642578431356625,0.07318074426517218,0.24381073646948326,0.0026144630294852433
67,v_subj(Neutral).1083,0.38553526108836583,0.193360343367417,0.011272556438645887,0.25983203636164076,0.3809022268889881,0.5081646650879506,0.7707431258181023,0.004291071030636543
68,v_subj(Neutral).1084,0.46546013947076625,0.22970246954968512,0.020433191648134938,0.312810607621707,0.46349823480846675,0.6123501840062677,0.9249353952529031,0.004540036606855388
69,v_subj(Neutral).1087,0.4921646422803927,0.19476021771676094,0.12176852239951659,0.35973022997258486,0.4820766523342155,0.6161910751955852,0.9049260039256517,0.005218368080072058
70,v_subj(Neutral).1088,0.096450747636474,0.12533945948764777,-0.14296364376462772,0.013225479499991422,0.09160280533388085,0.17555408334887435,0.3518830763244636,0.0027494766837824953
71,v_subj(Neutral).1091,0.40533430103513896,0.22253306334474154,-0.010067518173377588,0.2579816698038712,0.40426441832454074,0.5496989415849081,0.8551820074623641,0.004707258636502644
72,v_subj(Neutral).1092,0.4978993990944531,0.23585331542240814,0.044198741371491324,0.33724494751189216,0.49540147186627814,0.656831607133291,0.9702006209787106,0.005130062323925761
73,v_subj(Neutral).1093,0.4804619750284036,0.16599965232993424,0.17619399122295842,0.36873653349711405,0.4790640683085568,0.5852556186332794,0.8247970873677036,0.003810605606781506
74,v_subj(Neutral).1096,-0.14816058335404583,0.11835593188179767,-0.37858904934075877,-0.22493363409813022,-0.147481416423066,-0.07115916464389382,0.079239182348255,0.0026861216804139965
75,v_subj(Neutral).1097,0.3497580609690109,0.13857646353544895,0.10383200235284074,0.25826667056547936,0.339239432955437,0.42911334597223005,0.6520801757143254,0.004368162634239978
76,v_subj(Neutral).1099,0.33783660329490683,0.12888981325989896,0.10929063935074018,0.2517560635113512,0.3263364680799924,0.4107974231766904,0.6336873977624013,0.003886353612356207
77,v_subj(Neutral).1100,0.19499564806654993,0.1773627237342448,-0.14405453819825514,0.08131692386295641,0.19043708390480774,0.30640431643802724,0.5626411329748696,0.0039795266291893314
78,v_subj(Neutral).1101,0.09738947987640101,0.13478337433882187,-0.1561746464486506,0.006933559680972312,0.09272325810149562,0.1832297903572122,0.3758453797070047,0.0028025245906028425
79,v_subj(Neutral).1102,0.2200520835350061,0.12658565510992434,-0.01581481284604752,0.1354872611574365,0.21484866019334226,0.2949795788013749,0.5071311529758176,0.0036168286046882
80,v_subj(Neutral).1104,0.4712544252175426,0.22685744705702945,0.025128283682157915,0.32083398716072037,0.46473631819877537,0.6220554320252509,0.9343015504804489,0.005190951312558551
81,v_subj(Neutral).1106,0.5479955106538352,0.18273493815245975,0.20162798689181194,0.4264052670701548,0.5438086865025831,0.6614035049794418,0.9198494805931986,0.004075903519584085
82,v_subj(Neutral).1107,0.5051681166989527,0.22732595381502904,0.07635020038691775,0.35238996208357964,0.5021364691945019,0.6567963203339626,0.9618194907051074,0.004958412473128155
83,v_subj(Neutral).1109,0.6200530750643526,0.18610063266650903,0.28181799822872244,0.49429151820535366,0.6125557973437057,0.741278169365758,1.0002138281999868,0.004716738132598776
84,v_subj(Neutral).1110,0.6032305606154119,0.22637258314072806,0.1629910346488162,0.45922150394348216,0.6021322006761253,0.7500571332133361,1.0574511201550922,0.005867615548820792
85,v_subj(Neutral).1112,0.33746956388215954,0.23099956153988077,-0.12121139916116763,0.1857055395125713,0.3373962865578304,0.4883755432316905,0.8011664147504203,0.004612172996080721
86,v_subj(Neutral).1114,-0.16446035833000774,0.11933990908460801,-0.40318614014971976,-0.23906686076290032,-0.16174823349534873,-0.08316793859642924,0.05837543380741206,0.0024426436996567947
87,v_subj(Neutral).1115,0.5827128027277471,0.22815172447289978,0.13546996649667775,0.42865346696192674,0.5799252227953038,0.7320816189578017,1.0571046839337392,0.004910724604489015
88,v_subj(Neutral).1119,0.6987598036116731,0.1797963767806066,0.36883847093919087,0.5741228882198061,0.6992130713764204,0.8177869807840941,1.0553025355060979,0.003856891750828922
89,v_subj(Neutral).1123,0.29655050278214357,0.22372400696222133,-0.13660400067063438,0.15417728542234427,0.28851599021759444,0.44085871920537767,0.7719251880155433,0.004468922140708546
90,v_subj(Neutral).1124,0.2860981368857879,0.13094193770516388,0.05429409605156987,0.19635932915210402,0.2768550567333801,0.3639590582935764,0.5765622252437368,0.00346258111850472
91,v_subj(Neutral).1125,0.14610407759466165,0.12108256990017438,-0.07138928674467748,0.06531616478170608,0.14087820365365694,0.22024033214650918,0.41190195159334575,0.0023706840051987534
92,v_subj(Neutral).1128,-0.0324376572374928,0.11935366131380892,-0.2721363274848611,-0.10968276982781522,-0.03331711991825259,0.041438131289895264,0.2057800302371282,0.00232315919441315
93,v_subj(Neutral).1129,-0.6967622126975059,0.12965983789981633,-0.9841965525981939,-0.7758774983382846,-0.6920627256197317,-0.6115930656368753,-0.46053331923461704,0.004083516131250119
94,v_subj(Neutral).1130,0.18530415207492937,0.23530789003510694,-0.2735986739362861,0.025717979986170647,0.18417652028010179,0.346007605853654,0.6383983177663938,0.004560647102232801
95,v_subj(Neutral).1141,0.34562601216318944,0.2302901063051304,-0.1151393928164759,0.18975112058451526,0.34205382937636464,0.4977748701971836,0.8005464221590404,0.0048551342418902245
96,v_subj(Neutral).1143,0.5079523821553176,0.18312773749679934,0.15939135750499778,0.3826438608953179,0.5009831949870496,0.6305764663134296,0.8892074097399552,0.004411384305085869
97,v_subj(Neutral).1144,-0.06652922186694303,0.11968864649552183,-0.3009721164498502,-0.14379888407981983,-0.06509216004039708,0.00834857831282565,0.17769055232525033,0.002069187918778973
98,v_subj(Neutral).1145,0.3224326595259063,0.19447832437217863,-0.050947635104965194,0.1898308160964282,0.31542752546190145,0.4506470989299536,0.7175921729263395,0.0043622876324595815
99,v_subj(Neutral).1147,0.41323351786372703,0.2332137321712447,-0.02072672613358717,0.2555425502113224,0.41274521523503016,0.5687918838604118,0.8814850365054236,0.004943948562750036
100,v_subj(Neutral).1148,0.2558945239521169,0.14952232130773505,-0.024370508857291306,0.15986781855831975,0.25117609249825373,0.34859259051644875,0.5788691804468338,0.003541562487017775
101,v_subj(Neutral).1149,0.22417950880514914,0.19610169521728404,-0.15366685182106565,0.09624594131336517,0.2205583355109655,0.346191019606523,0.6350481870702123,0.0038505946623699863
102,v_subj(Neutral).1151,0.3623765745975564,0.1919168912395334,0.001818698526204976,0.23262695819263535,0.35216810188925085,0.4902616533501484,0.7554388427980665,0.003803973199906184
103,v_subj(Neutral).1153,0.4723807249238266,0.22097415981410598,0.04653010754269071,0.321544196738775,0.47136780480985285,0.6209495199692165,0.9108903086582221,0.004800269099117166
104,v_subj(Neutral).1155,0.44400645692596213,0.1901868023153786,0.08321735271272596,0.3123689414898822,0.44037058741673907,0.5693138161255014,0.8382327320345317,0.004673885921545422
105,v_subj(Neutral).1157,0.1856959872432092,0.1480735797373776,-0.08325053019687478,0.08770774473881696,0.17858282474757942,0.2746421191659264,0.5140473445211421,0.0038404519333378752
106,v_subj(Neutral).1158,0.28101621539569027,0.13330116340474604,0.042552076743546,0.19214918831741234,0.272842124808509,0.3597915375869014,0.5711450282871224,0.0036433348610765233
107,v_subj(Neutral).1159,0.5791129028029476,0.15223688289801823,0.31607334900594297,0.4743247229903831,0.5673368442088806,0.6663455793352406,0.9186378058114373,0.005059638148417266
108,v_subj(Neutral).1160,0.22908221113934626,0.23124637251613225,-0.2214715049512066,0.07103993107629349,0.23091812400503342,0.3840439889866232,0.6921853679971766,0.004668317977945044
109,v_subj(Neutral).1161,0.5259067899816242,0.22446673194942807,0.08865603296984512,0.3723745518152375,0.5216887133212132,0.6797173879701659,0.9739911076003627,0.004599244329642649
110,v_subj(Neutral).1162,0.3485207852626089,0.22562406986130232,-0.08225799642933396,0.1968000151204246,0.34663796033087757,0.49433176756220054,0.7977143371741091,0.004927726213321887
111,v_subj(Neutral).1163,0.2595328934632987,0.12958680390409397,0.026984793196738688,0.17037735828580441,0.2516250595382118,0.3381826767865881,0.5480801811990264,0.003527506684653736
112,v_subj(Neutral).1164,0.47382304002260583,0.18558091937592552,0.12917392526611782,0.3448115952654365,0.4695658030730147,0.5970818185010489,0.8469293774341065,0.004037988843191925
113,v_subj(Neutral).1166,0.29474865658995114,0.19501771579812055,-0.07921622556924166,0.1621370065053091,0.28781328777042314,0.42360762280823006,0.6913507764611841,0.004289148319643764
114,v_subj(Neutral).1168,0.270382444851536,0.2267810258168821,-0.15738286346647842,0.11559242904922118,0.26357606585844034,0.41824172454634745,0.7367107904208671,0.004437005716493461
115,v_subj(Neutral).1169,0.3366669201640859,0.2366834130669511,-0.1510718613850579,0.18448090403295686,0.3392930926975585,0.49093341926486866,0.800146527867434,0.005077185902632338
116,v_subj(Neutral).1172,-0.0475702001301845,0.11754649412189479,-0.27706966389021237,-0.12269647382016036,-0.051631922831601146,0.025521317517223197,0.19758680913876592,0.002090054111464558
117,v_subj(Neutral).1173,0.3103009135229177,0.13256613517099064,0.08039260929118874,0.21930026215101733,0.3016297846876661,0.3891511015182565,0.6145079670959978,0.0038264256237667783
118,v_subj(Neutral).1174,0.3752202751506019,0.16846376631300586,0.06150347643451659,0.2626575874429255,0.372077963263414,0.4776057431242117,0.7289238068157717,0.00395929747486125
119,v_subj(Neutral).1175,0.465983897885966,0.15495704251311607,0.17868943078380312,0.3608263074073813,0.4587522273725374,0.5641765481399688,0.8009757659974561,0.0043568247834408855
120,v_subj(Neutral).1180,0.34418725902364833,0.17082910475682733,0.009044228425421297,0.232954780614972,0.34561048720788246,0.4501918198378465,0.694112514873962,0.0035553038923592634
121,v_subj(Neutral).1184,0.6059261625042799,0.13226556461583408,0.37126824718608453,0.5159253298752667,0.5968343263054467,0.6892219769045115,0.8879352029136209,0.003987756377084625
122,v_subj(Neutral).1188,0.5588529305184536,0.23117028302729684,0.1256036015843981,0.39678795153846064,0.5528714662822984,0.7161021556220752,1.0212544546663211,0.00485825129167058
123,v_subj(Neutral).1190,0.10277080471982944,0.12537008826816556,-0.1417083023596053,0.0203412471805281,0.10040598998130285,0.17898201044103546,0.3705936879339271,0.0024340745215784268
124,v_subj(Neutral).1197,0.5606794308398104,0.2291903311699993,0.11897256689719257,0.4047501751018989,0.5573833644794453,0.7054507580429452,1.0289575484177023,0.0060143018502134184
125,v_subj(Neutral).1199,0.4513694354761201,0.23399856915885764,0.009376149114518784,0.29184635629209077,0.45138281830961957,0.6014635863333846,0.9183867655036955,0.004875712487080354
126,v_subj(Neutral).1200,0.5772279022870817,0.22991313636796118,0.1263803663059666,0.4213561634320233,0.5744980429926931,0.7343884429114811,1.0305462984499212,0.004305302876032206
127,v_subj(Neutral).1201,0.5352787540965626,0.1901304006881627,0.17785569830428932,0.40674828126753715,0.524779167349203,0.6626869456810284,0.915609853837791,0.004789115335996084
128,v_subj(Neutral).1202,0.24650441945407123,0.1556956268314726,-0.037847583291571674,0.13943635010116617,0.23641337347936403,0.339779559209648,0.5833508955552835,0.0037369661087301694
129,v_subj(Neutral).1203,0.3814022430093893,0.15351023661944016,0.09875669824191274,0.2751226752040171,0.37800412123652694,0.47970595458492493,0.7115622693046904,0.0038433320823932915
130,v_subj(Neutral).1204,-0.03929906261615626,0.1198480751255259,-0.2765993847109689,-0.11309440324915127,-0.040435025155912435,0.03478491682763707,0.20441333128652683,0.002419057017732508
131,v_subj(Neutral).1205,0.5817843723794403,0.15903212350392673,0.28366590595448604,0.4699512549390982,0.5795073166898841,0.6916364765545083,0.9130374286001961,0.004159163052873971
132,v_subj(Neutral).1206,0.3628821921320166,0.1925278286408573,-0.0011564430229344946,0.2296541072397768,0.3617370955865029,0.48872495362759016,0.7475836573223207,0.004026471354842563
133,v_subj(Neutral).1207,0.22907377560650896,0.1541530091280386,-0.05504896351959021,0.12480235363402103,0.22190521417466033,0.32610211144941137,0.5596607771222224,0.00364960707015951
134,v_subj(Neutral).1208,-0.03382215974108232,0.12001834588449127,-0.2670507244395436,-0.11453685978658634,-0.03423304538246208,0.04480006015848004,0.20370880149333204,0.002260237724871414
135,v_subj(Neutral).1214,0.507196124816138,0.2256199327197396,0.07194837969544621,0.35950362890057297,0.5077260170749491,0.6589847696881468,0.9454434992881076,0.004857775627554751
136,v_subj(Neutral).1217,-0.06810670109361973,0.1235328230751108,-0.3114362038302764,-0.1463498133801962,-0.06812031036537197,0.008278631330297492,0.1961050779918464,0.0025187664626870414
137,v_subj(Neutral).1218,0.4157780944047642,0.15406151890630213,0.1385885121930605,0.31073682318787516,0.406902282956043,0.5074556889054727,0.7436032643415044,0.004387942443553882
138,v_subj(Neutral).1219,0.17971500226036763,0.13915733506917743,-0.08148151662220865,0.08610221480785296,0.17506739760439227,0.27039398370110024,0.47484796679635055,0.0031119905430775485
139,v_subj(Neutral).1220,0.396548129667396,0.1659038899293241,0.08582075413789891,0.28505421518274376,0.38895419522909047,0.5066284233708069,0.7421823054008772,0.004054553765373402
140,v_subj(Neutral).1222,0.2338685202862773,0.19447446249144068,-0.14270729801846355,0.10651225624693222,0.2302383281987999,0.3580966608073366,0.6338885795822278,0.0037153904923065703
141,v_subj(Neutral).1223,0.5377595130198777,0.2292517644072723,0.09322897141345343,0.3825653675112621,0.5335932722341256,0.6915269999709118,0.9923601678119942,0.004713003003486874
142,v_subj(Neutral).1224,0.27134256450829053,0.1645817285728612,-0.038177395212414256,0.15607371661397396,0.2706472378695892,0.37872439310665146,0.6157600337268745,0.00378924280656718
143,v_subj(Neutral).1225,0.5380538178589945,0.18387922718100655,0.18384922003819337,0.4161311453944061,0.5378360318608324,0.661182768841619,0.8926859238266007,0.0034493658181326747
144,v_subj(Neutral).1226,0.45786180994409187,0.227880198319862,0.02274025332248908,0.301885405406429,0.45722634201434964,0.6046294633762377,0.9132062615739815,0.004393989624395705
145,v_subj(Neutral).1227,0.3925985535984692,0.2284854139619476,-0.05527606966988852,0.24194797308055827,0.39253367937895467,0.5406447403659446,0.8523073330540717,0.0049487338283601915
146,v_subj(Neutral).1228,0.3420115493115822,0.23111528442050316,-0.10576860384235531,0.19229420245484902,0.3342180172655739,0.4963287015722415,0.7881252593240555,0.004764272346537237
147,v_subj(Neutral).1229,0.4116066454623237,0.16573186342801755,0.11310772078551512,0.3003733951782504,0.403589214460359,0.5130821641428529,0.7683539646355737,0.004366492100117706
148,v_subj(Neutral).1230,0.14862988949873007,0.12957984285471075,-0.09281354938507502,0.0630368223863575,0.1434341616527226,0.22548534500071404,0.42679404900435636,0.00303943105633035
149,v_subj(Neutral).1231,0.42936904779000695,0.13842811486074405,0.1865427161694152,0.3355262422666464,0.4183197739645554,0.507053326224041,0.7464543624410295,0.00441303968679456
150,v_subj(Neutral).1232,0.18440691921683838,0.12379898451383674,-0.046234487414389625,0.10319581832467267,0.18078689246278568,0.260747383701013,0.44943697468199056,0.002500699380034689
151,v_subj(Neutral).1237,0.5989734866693238,0.1326228925911354,0.3650174343206363,0.5072497642379242,0.5914803235187338,0.6826257379663416,0.8881586896385179,0.003936298776478471
152,v_subj(Neutral).1243,0.5241775183802824,0.18654883501661967,0.1748270622959407,0.3967025973963598,0.5226178268429359,0.6411171287405935,0.9064594120885626,0.004497386043827766
153,v_subj(Neutral).1247,0.14193533493472402,0.1284940866748359,-0.08496002088419619,0.053796363239414946,0.1331913187260159,0.21927974238575354,0.4155911063383031,0.002807306607439915
154,v_subj(Neutral).1249,0.5161830066086938,0.2235808673580528,0.090405589252053,0.3630310152269472,0.513261735238116,0.6643333615795556,0.9695049632603714,0.005243211140597023
155,v_subj(Stressed).1002,0.5685783987419424,0.22097004249849542,0.14253648587743345,0.42157631065381634,0.5638184833201614,0.7160954440383478,1.0025415834371265,0.00410430569109369
156,v_subj(Stressed).1003,0.4800721053700313,0.1653262217260702,0.18826963525426282,0.36814209195626313,0.4718886083265767,0.5735380018324334,0.846652352732328,0.004724981382093431
157,v_subj(Stressed).1004,0.6564195644510179,0.21619896303617975,0.25434804851624754,0.5047840082943157,0.6548218040734775,0.8036835265458837,1.0844747597163853,0.005681594160872657
158,v_subj(Stressed).1005,0.19314602481148876,0.11815824051597118,-0.029788903777749363,0.11551686090585375,0.19008541893738695,0.2617446064546255,0.4490560937952156,0.0030606226598878044
159,v_subj(Stressed).1006,0.5858908068859281,0.21727590738930022,0.16379554518028616,0.44001734491181166,0.5868611676413301,0.7245275575569297,1.0296209903418125,0.0055121770917896966
160,v_subj(Stressed).1007,0.41850614125023744,0.18004249043207085,0.08662606159499275,0.2944420263981814,0.4170456834374965,0.5382901277242129,0.7798156786454284,0.0048758875416951685
161,v_subj(Stressed).1009,0.474504739954069,0.22035596560042273,0.05575042741229885,0.3215043522480301,0.4759293207233535,0.6178520759398266,0.9192825681308879,0.004539392618536234
162,v_subj(Stressed).1011,0.01927485658724291,0.11121370087599569,-0.18649304551643564,-0.05295954422627713,0.018058824546060448,0.08872349761766207,0.24896449838261558,0.002409384831294561
163,v_subj(Stressed).1012,0.43266878648050155,0.1850240114059769,0.09283288372838222,0.3077083027262545,0.42391459489867866,0.5501516340090484,0.818337520604077,0.004564784935661486
164,v_subj(Stressed).1013,0.6478527730492777,0.17849039914365633,0.31558368998387476,0.5197430800645014,0.6435496837035215,0.7688541863053493,1.005374239024552,0.004338319490281663
165,v_subj(Stressed).1015,-0.1185936196248344,0.1068310587872743,-0.33111135179635875,-0.19121624304819618,-0.11951719991194765,-0.046334078576445004,0.09184366047959103,0.002083790523452772
166,v_subj(Stressed).1017,-0.051982958615992954,0.10766540100675194,-0.2668583081317937,-0.1244811881876996,-0.05165927107277102,0.016184220566780816,0.16074383355038036,0.0021797238779106116
167,v_subj(Stressed).1018,0.6323274906633599,0.18239187025555784,0.2856304930226791,0.5069923580511341,0.6270738305994953,0.7516080257895386,0.9893239029905162,0.004819016139013823
168,v_subj(Stressed).1019,0.02367803820330857,0.13716451913509112,-0.23260425236589205,-0.06881482852894916,0.02562710684498004,0.1125969443104915,0.3035064574887927,0.0025765166820031576
169,v_subj(Stressed).1020,0.60290553862406,0.17797961265202283,0.26512898663774265,0.4802619417733878,0.5992247961207227,0.7186205868476873,0.9678614536241765,0.004237284565057062
170,v_subj(Stressed).1021,0.6985399739311217,0.1806479445712723,0.3598382002353748,0.5809704371735047,0.6898914905971849,0.8139598633632474,1.0668888180461562,0.00413009090234429
171,v_subj(Stressed).1022,0.715342262929072,0.22117998183316204,0.29235839442156974,0.5614178238381243,0.7186586934253676,0.8608217659081764,1.1616135403708487,0.00513376612789699
172,v_subj(Stressed).1023,0.4918753180020525,0.21532471612230986,0.09292279736794673,0.34481177903437255,0.4882914437681055,0.6361942045109843,0.9206882323479038,0.004708593055587877
173,v_subj(Stressed).1024,0.28403606748789917,0.16112261065179484,-0.025033167087932906,0.17441326437679158,0.279841765626166,0.3872969313480659,0.6167337152337659,0.003724786549013693
174,v_subj(Stressed).1025,0.31984364605994986,0.18062424982533276,-0.02012392128375462,0.19785490757086088,0.3103439547417911,0.43216778274869094,0.6905620624312743,0.003968657614042385
175,v_subj(Stressed).1026,0.03617431542709762,0.11626108418812818,-0.18436846999034384,-0.039271426070573434,0.032900356756658394,0.10851681248689993,0.27430106774279595,0.003175689102958939
176,v_subj(Stressed).1027,0.6814002871207282,0.22140248390211972,0.26252185801402905,0.5323529494084411,0.6804712600551002,0.8261298981567826,1.1398894618784121,0.0054127327232433116
177,v_subj(Stressed).1028,0.30742885467519077,0.17038331105118892,0.0024961774091535327,0.19219365028818602,0.2960800347760819,0.41557503463565093,0.6711200280230876,0.0051632977604333585
178,v_subj(Stressed).1030,0.5165944166198184,0.17747594309645867,0.18098943769817133,0.3955712906907411,0.5117424532224427,0.6302116261545028,0.8962775026249549,0.004929459968882498
179,v_subj(Stressed).1031,0.3350894825340716,0.2259531015996522,-0.10613616683654803,0.18358778530118602,0.3311160427158081,0.4807407516518163,0.7967127273858277,0.005029166261293164
180,v_subj(Stressed).1032,0.6376421983528643,0.22321969024944685,0.2142447688296032,0.4836055197023573,0.6329290490512545,0.7893802055697348,1.0870449122426136,0.004749313978851051
181,v_subj(Stressed).1033,0.03895361180590748,0.11168356263023271,-0.17416413389899965,-0.035655140157395016,0.03588504433366774,0.10867137339309466,0.27007730445301265,0.002134095337690849
182,v_subj(Stressed).1034,0.6299003287676269,0.15587516450718497,0.3292779969417925,0.5265341252121816,0.6253233229314981,0.7264566376459326,0.9551780061978938,0.003961967775431856
183,v_subj(Stressed).1035,0.2988855114648615,0.1539665453254914,0.006514184789784716,0.19163141209144374,0.2958525873657234,0.398273250630542,0.6228884937539285,0.003738401643082587
184,v_subj(Stressed).1036,0.47689815252235873,0.22271488550810556,0.03191885131889882,0.33021998583595646,0.4733161558154255,0.6177379154242999,0.9365332460212676,0.004265504546734749
185,v_subj(Stressed).1040,0.42029220897185465,0.21545285501827893,-0.0019161153499944183,0.2751945350666823,0.4210651419902889,0.5678485257334582,0.8377395200419635,0.0035755842539546743
186,v_subj(Stressed).1042,0.06792942100118848,0.10896181070488357,-0.13780571343071257,-0.005867062267114864,0.06574697159281462,0.13801769520534646,0.2927548619298854,0.0020051545171667585
187,v_subj(Stressed).1043,0.4918251795451589,0.15687704512895712,0.22087351216514506,0.3847211419013442,0.4788835933057449,0.5854526090113489,0.8434878859161052,0.005677718396279758
188,v_subj(Stressed).1044,0.4996953146057843,0.21380753212428816,0.08441786898568754,0.35748264254978507,0.4956155411452763,0.6347233046846199,0.9419501049286523,0.0050228466155772325
189,v_subj(Stressed).1047,0.5396936263858879,0.18264053179624035,0.19925337350275904,0.41398448193273774,0.5367552092719529,0.6595489368035014,0.930329594262894,0.004650867399153437
190,v_subj(Stressed).1048,0.07685667143813536,0.12089536043578034,-0.14257484896354256,-0.006620701158448511,0.07121079862654067,0.151955677866994,0.3305226797717449,0.0028751538088074473
191,v_subj(Stressed).1049,0.21002182040863415,0.11394120229022096,-0.011232215299633086,0.13775136271306532,0.20560850986035434,0.27669492694073894,0.44594083190184086,0.002658193152636562
192,v_subj(Stressed).1050,0.36141702164624107,0.12977759663866517,0.11609562303924062,0.27800670778055014,0.3582830126057532,0.43995430161420335,0.6350882438106986,0.003362311270986217
193,v_subj(Stressed).1051,0.36447183566454655,0.13160149602705065,0.13811031980350974,0.27674156385159054,0.35104071073275533,0.43859501273585433,0.6677682586471618,0.004290643724797118
194,v_subj(Stressed).1052,0.020894559051398583,0.11171916311993182,-0.20114384870772195,-0.049999779363033486,0.017219060473795844,0.09494517291885102,0.24469266153005387,0.002486346605209394
195,v_subj(Stressed).1053,0.8844127285319116,0.18220361151476436,0.5339622721637902,0.760584395649297,0.8779287310263009,1.003063067593847,1.2600196423334822,0.005467487783157612
196,v_subj(Stressed).1054,0.43306506228997765,0.1764872802813932,0.10474871249540696,0.31029381975095993,0.43049016525193334,0.5455016072821868,0.8007702990725546,0.004326499514443156
197,v_subj(Stressed).1056,0.7372675217484138,0.21563784699548216,0.3334057886264157,0.586308245244988,0.732623753613632,0.8835979176958144,1.1760327809872093,0.00511968670216541
198,v_subj(Stressed).1057,0.5127414419679315,0.22022823085974474,0.0900490902864598,0.36416734151458174,0.5093532945687507,0.6581767542637988,0.9521338664355192,0.004872220870713843
199,v_subj(Stressed).1058,0.35776483083647526,0.22391332376648596,-0.06911406914437129,0.21023441027063666,0.3542746023172003,0.5055837737671172,0.8086496526622304,0.005222931999008646
200,v_subj(Stressed).1061,0.26034094796054724,0.15091481888938596,-0.012541810598594938,0.16081628971377243,0.24901158345856983,0.34983506002109377,0.5968825044286368,0.004217465596382118
201,v_subj(Stressed).1063,0.7652201146591376,0.21449395812273822,0.3688519286362411,0.6157427204141976,0.7602139036775939,0.9058684111890447,1.2094249309726277,0.00493590399242368
202,v_subj(Stressed).1065,0.035998507522095206,0.1170785231960855,-0.1825024646100028,-0.04038814258585975,0.03369683255429098,0.1106893928468462,0.2780338597400138,0.0027358972913037747
203,v_subj(Stressed).1066,0.44752650516844467,0.17173359025018944,0.1146787634064732,0.32818975672825834,0.44762767456062047,0.5639414712573411,0.7940116454977313,0.004307763920993715
204,v_subj(Stressed).1067,0.5505792973449032,0.21840279899539305,0.1419528349666811,0.4007949861139125,0.5461714702254843,0.6930200133591466,1.0041690411092392,0.00416996806317885
205,v_subj(Stressed).1069,0.4310219574718323,0.14617306188454549,0.17982716083239836,0.3305425288839828,0.4192147817674783,0.5154802502094711,0.7543589971747084,0.005374832478737505
206,v_subj(Stressed).1070,0.5033864634097831,0.1271553039162263,0.285839142620103,0.4138706771957683,0.49215216798080863,0.5796669331023271,0.7930292984058298,0.003638782370512588
